Time(s),Temp(C)
0.0,166.25
1.4,165.75
2.9,165.25
4.3,165.75
5.8,164.75
7.2,164.75
8.6,164.00
10.1,164.25
11.5,164.00
12.9,163.75
14.4,162.50
15.8,163.25
17.2,162.75
18.7,162.25
20.1,159.00
21.6,161.50
23.0,162.00
24.4,161.00
25.9,161.50
27.3,161.25
28.7,161.50
30.2,161.00
31.6,160.75
33.1,160.75
34.5,160.75
35.9,160.25
37.4,159.75
38.8,160.00
40.2,159.75
41.7,159.50
43.1,159.25
44.6,159.00
46.0,159.00
47.4,159.00
48.9,158.25
50.3,158.00
51.7,158.50
53.2,158.50
54.6,158.50
56.1,158.25
57.5,158.25
58.9,157.75
60.4,155.75
61.8,157.00
63.2,157.50
64.7,157.25
66.1,157.75
67.5,158.00
69.0,157.50
70.4,157.50
71.9,156.75
73.3,157.50
74.7,157.75
76.2,157.75
77.6,157.00
79.0,157.50
80.5,157.25
81.9,157.75
83.4,157.50
84.8,157.75
86.2,154.75
87.7,158.00
89.1,158.25
90.5,158.25
92.0,158.25
93.4,158.25
94.9,158.75
96.3,158.25
97.7,158.75
99.2,159.00
100.6,158.75
102.0,159.25
103.5,159.00
104.9,159.50
106.3,159.75
107.8,159.50
109.2,159.50
110.7,160.25
112.1,157.00
113.5,160.00
115.0,161.00
116.4,160.50
117.8,160.25
119.3,160.75
120.7,161.75
122.2,161.25
123.6,162.25
125.0,162.25
126.5,162.00
127.9,162.25
129.3,162.00
130.8,162.75
132.2,163.00
133.7,162.50
135.1,163.50
136.5,163.25
138.0,160.50
139.4,163.75
140.8,164.00
142.3,161.25
143.7,165.00
145.2,164.25
146.6,165.50
148.0,165.25
149.5,165.75
150.9,166.00
152.3,166.25
153.8,166.00
155.2,166.25
156.6,167.00
158.1,165.75
159.5,167.00
161.0,167.50
162.4,167.25
163.8,168.25
165.3,168.50
166.7,168.50
168.1,168.25
169.6,168.75
171.0,169.00
172.5,169.00
173.9,169.50
175.4,169.75
176.8,170.25
178.2,170.50
179.7,170.00
181.1,170.25
182.6,171.00
184.0,171.00
185.5,171.75
186.9,171.25
188.4,172.00
189.8,167.75
191.3,172.50
192.7,172.50
194.2,172.25
195.6,173.25
197.1,173.00
198.5,173.25
200.0,173.25
201.4,173.25
202.8,174.00
204.3,174.00
205.7,174.25
207.2,174.50
208.6,174.50
210.1,175.25
211.5,175.25
213.0,175.00
214.4,175.50
215.9,174.25
217.3,176.00
218.8,176.25
220.2,176.25
221.7,176.75
223.1,177.50
224.6,177.00
226.0,177.50
227.4,178.00
228.9,177.25
230.3,178.25
231.8,178.00
233.2,178.25
234.7,178.25
236.1,179.00
237.6,179.50
239.0,179.00
240.5,179.50
241.9,179.50
243.4,179.50
244.8,180.00
246.3,180.00
247.7,180.50
249.2,180.75
250.6,181.00
252.0,177.75
253.5,181.50
254.9,181.25
256.4,182.00
257.8,182.25
259.3,181.50
260.7,182.25
262.2,182.75
263.6,182.50
265.1,183.00
266.5,183.00
268.0,183.25
269.4,183.25
270.9,184.00
272.3,183.25
273.8,183.75
275.2,184.50
276.6,184.50
278.1,184.75
279.5,184.75
281.0,185.50
282.4,185.50
283.9,185.00
285.3,185.75
286.8,186.00
288.2,185.50
289.7,185.00
291.1,186.75
292.6,186.25
294.0,186.75
295.5,186.75
296.9,187.25
298.4,187.00
299.8,187.75
301.3,187.75
302.7,188.00
304.1,187.75
305.6,188.25
307.0,188.00
308.5,188.00
309.9,187.25
311.4,189.00
312.8,189.00
314.3,186.50
315.7,189.50
317.2,189.50
318.6,190.25
320.1,190.00
321.5,190.50
323.0,189.75
324.4,190.25
325.9,191.00
327.3,190.50
328.7,190.25
330.2,191.25
331.6,191.00
333.1,191.00
334.5,191.50
336.0,192.25
337.4,191.50
338.9,192.50
340.3,192.00
341.8,192.75
343.2,192.50
344.7,193.00
346.1,192.75
347.6,193.25
349.0,193.75
350.5,193.50
351.9,193.75
353.3,193.00
354.8,194.00
356.2,194.25
357.7,194.50
359.1,195.00
360.6,194.25
362.0,194.75
363.5,194.75
364.9,195.25
366.4,195.25
367.8,195.75
369.3,195.75
370.7,196.00
372.2,195.50
373.6,195.75
375.1,195.75
376.5,193.50
377.9,196.50
379.4,196.75
380.8,197.00
382.3,197.50
383.7,197.50
385.2,197.25
386.6,198.00
388.1,197.75
389.5,198.25
391.0,198.25
392.4,198.00
393.9,198.25
395.3,198.00
396.8,198.75
398.2,199.00
399.7,199.00
401.1,199.25
402.5,198.50
404.0,199.75
405.4,199.50
406.9,200.00
408.3,200.25
409.8,200.00
411.2,200.25
412.7,200.50
414.1,201.00
415.6,200.50
417.0,200.00
418.5,201.00
419.9,201.00
421.4,201.50
422.8,201.50
424.3,201.75
425.7,201.50
427.1,201.75
428.6,200.75
430.0,201.75
431.5,201.75
432.9,201.50
434.4,201.75
435.8,202.00
437.3,201.75
438.7,198.75
440.2,201.75
441.6,202.00
443.1,199.25
444.5,202.50
446.0,202.50
447.4,202.50
448.9,202.25
450.3,202.75
451.8,202.75
453.2,202.50
454.6,203.25
456.1,203.25
457.5,203.25
459.0,203.25
460.4,201.00
461.9,203.00
463.3,203.50
464.8,203.50
466.2,203.50
467.7,203.50
469.1,204.00
470.6,203.75
472.0,204.00
473.5,203.50
474.9,203.25
476.4,204.00
477.8,204.00
479.2,204.50
480.7,204.50
482.1,204.75
483.6,204.00
485.0,204.25
486.5,204.75
487.9,204.25
489.4,205.25
490.8,204.75
492.3,205.25
493.7,205.00
495.2,205.25
496.6,203.75
498.1,204.25
499.5,205.00
501.0,202.75
502.4,205.75
503.8,206.00
505.3,205.50
506.7,205.50
508.2,206.50
509.6,205.75
511.1,205.75
512.5,206.00
514.0,206.75
515.4,206.25
516.9,206.25
518.3,206.75
519.8,206.25
521.2,206.50
522.7,206.75
524.1,206.75
525.6,207.00
527.0,207.00
528.5,207.25
529.9,207.50
531.3,207.00
532.8,207.25
534.2,207.00
535.7,208.25
537.1,205.50
538.6,208.00
540.0,208.25
541.5,207.75
542.9,208.00
544.4,208.00
545.8,208.50
547.3,208.50
548.7,208.75
550.2,208.75
551.6,208.75
553.0,209.00
554.5,209.50
555.9,208.75
557.4,209.00
558.8,209.00
560.3,209.25
561.7,209.50
563.2,206.00
564.6,209.50
566.1,209.50
567.5,209.75
569.0,209.25
570.4,209.75
571.9,209.50
573.3,210.25
574.8,210.25
576.2,210.00
577.7,209.50
579.1,210.50
580.5,210.25
582.0,210.75
583.4,210.50
584.9,210.75
586.3,210.75
587.8,210.50
589.2,211.00
590.7,210.50
592.1,211.25
593.6,211.50
595.0,211.25
596.5,211.00
597.9,211.75
599.4,208.25
600.8,210.75
602.3,211.25
603.7,211.75
605.1,211.50
606.6,211.75
608.0,212.00
609.5,211.75
610.9,212.00
612.4,212.25
613.8,212.50
615.3,212.25
616.7,212.25
618.2,212.75
619.6,212.25
621.1,213.00
622.5,213.00
624.0,212.25
625.4,212.00
626.9,212.50
628.3,212.00
629.7,212.50
631.2,210.75
632.6,212.75
634.1,213.25
635.5,213.00
637.0,213.50
638.4,213.25
639.9,213.50
641.3,213.25
642.8,214.00
644.2,213.50
645.7,213.75
647.1,212.50
648.6,213.75
650.0,214.00
651.5,214.00
652.9,214.50
654.3,213.75
655.8,213.75
657.2,214.00
658.7,214.25
660.1,213.00
661.6,210.50
663.0,214.75
664.5,214.50
665.9,214.75
667.4,214.50
668.8,214.50
670.3,215.00
671.7,214.00
673.2,215.00
674.6,215.25
676.1,214.75
677.5,215.00
679.0,214.75
680.4,214.75
681.8,215.50
683.3,215.50
684.7,216.00
686.2,215.75
687.6,215.00
689.1,215.00
690.5,216.00
692.0,216.00
693.4,215.50
694.9,216.50
696.3,215.50
697.8,216.00
699.2,216.25
700.7,215.75
702.1,216.25
703.6,216.25
705.0,216.75
706.4,216.50
707.9,216.75
709.3,216.25
710.8,217.00
712.2,217.25
713.7,216.75
715.1,216.50
716.6,216.75
718.0,217.25
719.5,216.50
720.9,217.00
722.4,217.50
723.8,214.25
725.3,217.75
726.7,217.50
728.2,217.50
729.6,217.75
731.0,218.00
732.5,218.00
733.9,217.50
735.4,218.25
736.8,217.50
