Time(s),Temp(C)
268.0,181.00
269.4,183.00
270.9,183.25
272.3,183.50
273.8,183.50
275.2,183.75
276.7,184.00
278.1,184.25
279.5,184.00
281.0,184.00
282.4,184.25
283.9,183.75
285.3,184.25
286.8,184.75
288.2,184.50
289.7,184.50
291.1,185.00
292.6,185.50
294.0,185.00
295.5,185.00
296.9,186.00
298.4,185.75
299.8,186.50
301.3,186.50
302.7,185.00
304.1,186.25
305.6,187.00
307.0,187.50
308.5,187.25
309.9,187.50
311.4,187.75
312.8,187.50
314.3,188.25
315.7,187.75
317.2,188.25
318.6,189.25
320.1,188.25
321.5,188.75
323.0,189.50
324.4,189.75
325.9,189.50
327.3,189.75
328.7,189.25
330.2,187.50
331.6,190.25
333.1,190.50
334.5,190.50
336.0,190.50
337.4,190.75
338.9,191.25
340.3,191.50
341.8,191.50
343.2,191.50
344.7,192.00
346.1,192.00
347.6,192.25
349.0,192.25
350.5,193.00
351.9,192.75
353.3,193.25
354.8,194.00
356.2,193.50
357.7,193.50
359.1,194.25
360.6,194.25
362.0,194.50
363.5,194.50
364.9,194.75
366.4,192.75
367.8,195.25
369.3,195.50
370.7,195.00
372.2,195.50
373.6,195.75
375.1,196.00
376.5,196.50
377.9,196.50
379.4,197.00
380.8,197.50
382.3,197.25
383.7,197.25
385.2,197.75
386.6,197.75
388.1,197.50
389.5,198.00
391.0,198.25
392.4,198.00
393.9,198.25
395.3,198.25
396.8,199.00
398.2,198.50
399.7,199.00
401.1,199.00
402.5,199.50
404.0,199.00
405.4,199.75
406.9,199.75
408.3,200.00
409.8,199.75
411.2,200.25
412.7,200.50
414.1,200.25
415.6,200.75
417.0,201.00
418.5,201.00
419.9,200.75
421.4,200.75
422.8,200.25
424.3,201.50
425.7,201.00
427.2,201.75
428.6,200.00
430.0,201.25
431.5,202.00
432.9,202.00
434.4,201.25
435.8,202.50
437.3,202.50
438.7,202.50
440.2,202.50
441.6,202.75
443.1,202.25
444.5,202.75
446.0,203.00
447.4,203.00
448.9,203.00
450.3,203.25
451.8,203.00
453.2,203.50
454.6,203.25
456.1,204.00
457.5,204.00
459.0,204.25
460.4,203.75
461.9,203.75
463.3,204.50
464.8,204.75
466.2,204.75
467.7,204.50
469.1,204.50
470.6,205.00
472.0,205.25
473.5,205.25
474.9,205.25
476.4,205.50
477.8,205.25
479.2,205.50
480.7,205.50
482.1,206.00
483.6,205.75
485.0,206.00
486.5,205.75
487.9,206.50
489.4,206.25
490.8,204.25
492.3,206.25
493.7,206.50
495.2,207.00
496.6,206.75
498.1,207.00
499.5,207.00
501.0,206.75
502.4,207.25
503.8,207.25
505.3,207.00
506.7,207.75
508.2,207.75
509.6,207.75
511.1,207.75
512.5,207.25
514.0,207.75
515.4,207.50
516.9,207.25
518.3,208.00
519.8,208.25
521.2,208.25
522.7,208.00
524.1,208.50
525.6,208.75
527.0,208.25
528.4,208.50
529.9,208.75
531.3,209.00
532.8,208.75
534.2,208.75
535.7,208.75
537.1,208.25
538.6,209.00
540.0,209.25
541.5,209.50
542.9,208.00
544.4,209.75
545.8,210.00
547.3,209.75
548.7,210.00
550.2,209.75
551.6,209.25
553.0,207.75
554.5,209.75
555.9,210.00
557.4,209.75
558.8,210.50
560.3,210.50
561.7,210.25
563.2,209.75
564.6,210.25
566.1,210.25
567.5,208.00
569.0,210.50
570.4,210.50
571.9,211.00
573.3,210.50
574.8,210.75
576.2,210.50
577.7,211.25
579.1,210.75
580.5,210.50
582.0,210.75
583.4,211.00
584.9,211.75
586.3,211.75
587.8,211.50
589.2,211.00
590.7,211.75
592.1,211.75
593.6,212.00
595.0,212.00
596.5,212.25
597.9,212.25
599.4,212.25
600.8,212.50
602.3,212.00
603.7,212.00
605.1,211.75
606.6,212.25
608.0,212.75
609.5,212.75
610.9,212.75
612.4,212.75
613.8,213.00
615.3,209.50
616.7,212.75
618.2,212.50
619.6,213.50
621.1,212.50
622.5,213.25
624.0,213.25
625.4,213.25
626.9,213.25
628.3,213.75
629.7,214.00
631.2,213.50
632.6,213.75
634.1,213.50
635.5,214.25
637.0,214.25
638.4,214.00
639.9,214.25
641.3,214.50
642.8,214.25
644.2,214.25
645.7,214.00
647.1,214.50
648.6,214.25
650.0,214.25
651.5,213.50
652.9,214.75
654.3,214.50
655.8,214.75
657.2,214.25
658.7,214.50
660.1,215.00
661.6,215.25
663.0,213.25
664.5,215.50
665.9,215.25
667.4,215.25
668.8,215.50
670.3,215.25
671.7,215.00
673.2,215.00
674.6,215.75
676.1,215.25
677.5,212.50
678.9,215.25
680.4,215.50
681.8,215.50
683.3,216.00
684.7,215.50
686.2,216.00
687.6,215.75
689.1,216.00
690.5,215.75
692.0,215.75
693.4,216.50
694.9,216.50
696.3,215.75
697.8,216.50
699.2,216.50
700.7,216.25
702.1,216.00
703.6,217.00
705.0,216.50
706.4,216.50
707.9,216.75
709.3,217.00
710.8,216.25
712.2,217.00
713.7,215.75
715.1,217.25
716.6,216.75
718.0,217.25
719.5,217.25
720.9,216.75
722.4,217.50
723.8,217.00
725.3,217.25
726.7,217.50
728.2,217.50
729.6,217.50
731.0,217.75
732.5,217.75
733.9,217.50
735.4,217.25
736.8,217.75
738.3,217.50
739.7,214.75
741.2,217.25
742.6,217.75
744.1,217.75
745.5,217.00
747.0,217.75
748.4,217.00
749.9,218.00
751.3,217.75
752.8,218.00
754.2,217.50
755.6,218.50
757.1,218.25
758.5,217.75
760.0,218.00
761.4,218.25
762.9,218.25
764.3,218.25
765.8,218.00
767.2,218.50
768.7,218.25
770.1,218.00
771.6,218.25
773.0,218.50
774.5,218.50
775.9,216.25
777.4,218.75
778.8,217.25
780.2,218.75
781.7,218.50
783.1,217.75
784.6,219.00
786.0,216.75
787.5,218.75
788.9,219.25
790.4,219.00
791.8,217.00
793.3,219.25
794.7,219.25
796.2,219.25
797.6,219.00
799.1,219.25
800.5,219.75
802.0,216.50
803.4,219.50
804.8,219.25
806.3,219.25
807.7,220.00
809.2,219.00
810.6,219.50
812.1,219.25
813.5,219.75
815.0,219.75
816.4,219.50
817.9,220.00
819.3,219.50
820.8,220.00
822.2,220.00
823.7,219.50
825.1,220.00
826.6,219.75
828.0,220.00
829.4,219.75
830.9,219.25
832.3,219.75
833.8,220.00
835.2,218.75
836.7,220.25
838.1,218.00
839.6,219.75
841.0,219.75
842.5,220.25
843.9,219.75
845.4,219.75
846.8,220.25
848.3,220.00
849.7,220.25
851.2,219.50
852.6,220.50
854.0,220.25
855.5,220.50
856.9,220.50
858.4,220.50
859.8,220.25
861.3,220.50
862.7,220.75
864.2,218.25
865.6,221.00
867.1,220.50
868.5,220.75
870.0,220.75
871.4,221.00
872.9,220.50
874.3,221.00
875.8,219.50
877.2,221.00
878.6,221.00
880.1,220.75
881.5,220.75
883.0,221.25
884.4,220.75
885.9,221.00
887.3,221.25
888.8,221.50
890.2,221.25
891.7,220.75
893.1,221.00
894.6,221.25
896.0,220.75
897.5,221.00
898.9,221.25
900.4,217.25
901.8,221.25
903.3,220.00
904.7,221.00
906.1,221.50
907.6,221.25
909.0,221.25
910.5,221.25
911.9,221.25
913.4,221.75
914.8,221.75
916.3,221.00
917.7,221.50
919.2,221.50
920.6,221.25
922.1,221.50
923.5,221.75
925.0,221.50
926.4,219.00
927.9,221.75
929.3,222.00
930.7,222.25
932.2,222.25
933.6,222.00
935.1,221.75
936.5,222.25
938.0,222.00
939.4,222.50
940.9,222.25
942.3,221.50
943.8,222.25
945.2,221.50
946.7,222.00
948.1,222.50
949.6,222.50
951.0,221.75
952.5,221.75
953.9,222.25
955.3,222.25
956.8,221.25
958.2,223.00
959.7,223.00
961.1,222.50
962.6,221.25
964.0,222.00
965.5,223.00
966.9,222.50
968.4,222.50
969.8,222.50
971.3,223.00
972.7,222.50
974.2,223.00
975.6,221.50
977.1,223.25
978.5,223.25
979.9,223.00
981.4,222.25
982.8,223.00
984.3,222.50
985.7,223.25
987.2,223.25
988.6,221.00
990.1,223.50
991.5,223.25
993.0,223.25
994.4,223.50
995.9,223.75
997.3,224.00
998.8,224.00
1000.2,222.00
1001.7,223.75
1003.1,223.75
1004.5,224.25
1006.0,224.00
1007.4,224.00
1008.9,223.75
1010.3,223.50
1011.8,224.25
1013.2,219.50
1014.7,224.00
1016.1,224.25
1017.6,224.00
1019.0,224.00
1020.5,224.00
1021.9,224.25
1023.4,223.75
1024.8,223.25
1026.3,224.00
1027.7,224.25
1029.1,224.50
1030.6,224.00
1032.0,224.00
1033.5,224.50
1034.9,224.50
1036.4,224.25
1037.8,224.50
1039.3,224.50
1040.7,224.50
1042.2,223.75
1043.6,224.25
1045.1,224.25
1046.5,224.50
1048.0,224.75
1049.4,224.50
1050.9,222.25
1052.3,224.50
1053.8,224.50
1055.2,223.75
1056.6,224.75
1058.1,224.75
1059.5,224.75
1061.0,224.75
1062.4,224.75
1063.9,224.75
1065.3,224.25
1066.8,224.50
1068.2,224.25
1069.7,225.00
1071.1,225.00
1072.6,225.00
1074.0,225.00
1075.5,223.25
1076.9,224.75
1078.4,225.25
1079.8,224.75
1081.2,224.75
1082.7,225.00
1084.1,225.25
1085.6,224.75
1087.0,223.00
1088.5,225.25
1089.9,225.00
1091.4,224.75
1092.8,225.25
1094.3,225.25
1095.7,225.25
1097.2,225.00
1098.6,224.75
1100.1,224.75
1101.5,225.25
1103.0,225.50
1104.4,225.00
1105.8,225.50
1107.3,225.00
1108.7,225.25
1110.2,225.50
1111.6,225.50
1113.1,222.75
1114.5,225.25
1116.0,225.50
1117.4,225.50
1118.9,225.75
1120.3,225.50
1121.8,225.50
1123.2,225.50
1124.7,225.75
1126.1,225.75
1127.6,225.75
1129.0,226.00
1130.5,225.00
1131.9,225.75
1133.3,225.50
1134.8,226.00
1136.2,226.00
1137.7,222.50
1139.1,225.50
1140.6,225.25
1142.0,226.00
1143.5,226.00
1144.9,225.75
1146.4,225.25
1147.8,225.50
1149.3,221.75
1150.7,225.75
1152.2,226.00
1153.6,226.25
1155.1,226.25
1156.5,225.75
1157.9,226.25
1159.4,226.25
1160.8,226.00
1162.3,226.25
1163.7,226.25
1165.2,226.25
1166.6,225.50
1168.1,226.50
1169.5,226.25
1171.0,226.50
1172.4,226.50
1173.9,226.00
1175.3,226.00
1176.8,226.50
1178.2,226.50
1179.7,226.25
1181.1,226.50
1182.5,226.50
1184.0,226.75
1185.4,226.25
1186.9,226.50
1188.3,226.50
1189.8,226.75
1191.2,226.75
1192.7,224.50
1194.1,223.50
1195.6,226.25
1197.0,227.00
1198.5,226.75
1199.9,226.50
1201.4,226.75
1202.8,226.75
1204.3,226.50
1205.7,226.50
1207.1,226.75
1208.6,226.75
1210.0,225.25
1211.5,224.25
1212.9,224.75
1214.4,227.25
1215.8,227.00
1217.3,226.75
1218.7,227.00
1220.2,226.75
1221.6,227.00
1223.1,226.75
1224.5,227.00
1226.0,227.00
1227.4,227.00
1228.9,226.75
1230.3,227.25
1231.8,226.75
1233.2,227.00
1234.6,227.00
1236.1,227.00
1237.5,227.25
1239.0,226.50
1240.4,227.00
1241.9,227.50
1243.3,227.50
1244.8,227.25
1246.2,227.25
1247.7,227.25
1249.1,226.75
1250.6,227.00
1252.0,227.00
1253.5,227.50
1254.9,226.50
1256.4,227.50
1257.8,226.75
1259.2,227.25
1260.7,227.25
1262.1,226.00
1263.6,227.00
1265.0,227.50
1266.5,227.75
1267.9,227.25
1269.4,226.75
1270.8,227.25
1272.3,227.25
1273.7,223.50
1275.2,227.50
1276.6,227.25
1278.1,227.00
1279.5,227.00
1281.0,227.25
1282.4,227.25
1283.8,227.25
1285.3,226.00
1286.7,227.25
1288.2,227.25
1289.6,227.75
1291.1,227.50
1292.5,228.00
1294.0,227.75
1295.4,227.50
1296.9,227.25
1298.3,227.75
1299.8,227.75
1301.2,227.25
1302.7,227.25
1304.1,227.00
1305.6,227.50
1307.0,227.50
1308.5,227.25
1309.9,227.00
1311.3,227.75
1312.8,227.50
1314.2,227.00
1315.7,227.00
1317.1,227.25
1318.6,225.25
1320.0,227.00
1321.5,227.00
1322.9,227.25
1324.4,227.50
1325.8,227.00
1327.3,227.50
1328.7,227.25
1330.2,227.25
1331.6,227.25
1333.1,227.00
1334.5,227.00
1335.9,224.25
1337.4,227.50
1338.8,227.50
1340.3,227.00
1341.7,227.25
1343.2,227.25
1344.6,227.25
1346.1,227.00
1347.5,227.25
