Time(s),Temp(C)
0.0,67.50
5.0,69.50
10.0,68.50
15.0,68.25
20.0,65.75
25.0,67.75
30.0,66.50
35.0,66.00
40.0,66.75
45.0,66.75
50.1,66.25
55.1,66.25
60.1,66.00
65.1,66.25
70.1,66.00
75.1,65.25
80.1,64.75
85.1,64.75
90.1,64.75
95.1,65.00
100.1,65.00
105.1,64.25
110.1,64.50
115.1,64.75
120.1,64.75
125.1,64.75
130.1,64.75
135.2,64.25
140.2,65.00
145.2,64.50
150.2,65.00
155.2,64.50
160.2,65.25
165.2,65.25
170.2,65.75
175.2,65.75
180.2,63.50
185.2,66.00
190.2,66.75
195.2,67.00
200.2,67.50
205.2,68.25
210.2,67.75
215.2,68.00
220.2,68.75
225.3,69.25
230.3,69.25
235.3,70.00
240.3,70.00
245.3,70.75
250.3,71.50
255.3,71.75
260.3,72.50
265.3,73.25
270.3,73.75
275.3,74.75
280.3,74.50
285.3,75.50
290.3,75.50
295.3,76.75
300.3,76.75
305.3,77.00
310.3,78.00
315.3,78.25
320.4,78.75
325.4,78.00
330.4,78.50
335.4,80.25
340.4,81.25
345.4,82.00
350.4,82.00
355.4,82.75
360.4,82.75
365.4,83.25
370.4,83.50
375.4,83.75
380.4,84.50
385.4,84.50
390.4,85.50
395.4,84.75
400.4,85.50
405.4,85.75
410.4,86.50
415.4,86.50
420.5,87.00
425.5,87.50
430.5,87.50
435.5,88.00
440.5,87.50
445.5,87.75
450.5,88.50
455.5,89.00
460.5,89.00
465.5,88.00
470.5,88.75
475.5,89.75
480.5,90.00
485.5,90.00
490.5,90.50
495.5,90.25
500.5,91.00
505.5,91.00
510.5,91.00
515.5,91.75
520.6,91.75
525.6,92.25
530.6,91.75
535.6,92.25
540.6,92.75
545.6,92.50
550.6,93.00
555.6,92.75
560.6,93.75
565.6,93.75
570.6,93.75
575.6,93.50
580.6,94.00
585.6,94.75
590.6,94.00
595.6,95.00
600.6,94.75
605.6,94.75
610.6,93.00
615.7,94.50
620.7,95.00
625.7,95.75
630.7,96.00
635.7,96.25
640.7,96.25
645.7,96.00
650.7,96.75
655.7,97.00
660.7,97.00
665.7,97.25
670.7,97.00
675.7,98.00
680.7,97.00
685.7,98.00
690.7,97.75
695.7,97.75
700.8,98.25
705.8,98.00
710.8,98.50
715.8,98.50
720.8,98.00
725.8,99.00
730.8,98.75
735.8,99.00
740.8,99.00
745.8,98.75
750.8,99.50
755.8,99.50
760.8,96.00
765.8,99.75
770.8,100.25
775.8,100.00
780.8,100.25
785.9,100.50
790.9,100.00
795.9,100.25
800.9,100.75
805.9,101.25
810.9,101.50
815.9,101.50
820.9,101.00
825.9,101.25
830.9,101.00
835.9,101.75
840.9,101.75
845.9,101.50
850.9,101.75
855.9,102.25
860.9,101.75
865.9,101.50
871.0,102.50
876.0,102.00
881.0,102.00
886.0,103.00
891.0,102.25
896.0,103.00
901.0,102.75
906.0,100.25
911.0,103.25
916.0,103.00
921.0,103.25
926.0,102.50
931.0,103.25
936.0,103.25
941.0,103.75
946.0,102.75
951.0,103.25
956.0,103.75
961.0,103.50
966.0,103.75
971.1,104.00
976.1,104.00
981.1,104.00
986.1,103.75
991.1,104.00
996.1,104.50
1001.1,104.50
1006.1,104.00
1011.1,104.75
1016.1,104.75
1021.1,104.75
1026.1,104.75
1031.1,104.50
1036.1,104.50
1041.1,105.00
1046.1,105.25
1051.1,101.00
1056.1,105.00
1061.1,105.00
1066.2,105.25
1071.2,104.50
1076.2,105.50
1081.2,105.75
1086.2,105.50
1091.2,105.75
1096.2,105.25
1101.2,105.00
1106.2,105.50
1111.2,105.50
1116.2,105.75
1121.2,106.25
1126.2,106.00
1131.2,106.25
1136.2,105.75
1141.2,104.50
1146.2,106.50
1151.2,106.25
1156.2,105.75
1161.2,106.50
1166.3,106.00
1171.3,106.25
1176.3,107.00
1181.3,106.50
1186.3,107.00
1191.3,106.75
1196.3,104.25
1201.3,106.50
1206.3,107.25
1211.3,107.00
1216.3,107.00
1221.3,106.50
1226.3,106.00
1231.3,106.75
1236.3,106.50
1241.3,107.25
1246.3,107.50
1251.3,107.75
1256.3,108.00
1261.4,107.25
1266.4,107.75
1271.4,107.75
1276.4,107.75
1281.4,108.25
1286.4,106.00
1291.4,108.50
1296.4,108.25
1301.4,109.00
1306.4,108.50
1311.4,108.75
1316.4,108.75
1321.4,108.25
1326.4,108.75
1331.4,108.75
1336.4,108.75
1341.4,106.75
1346.4,109.00
1351.4,109.25
1356.4,108.75
1361.5,109.50
1366.5,109.00
1371.5,108.75
1376.5,109.25
1381.5,109.25
1386.5,109.25
1391.5,109.75
1396.5,109.25
1401.5,110.00
1406.5,109.75
1411.5,109.50
1416.5,109.75
1421.5,109.75
1426.5,110.00
1431.5,110.50
1436.5,110.00
1441.5,110.50
1446.5,110.00
1451.5,109.75
1456.6,110.50
1461.6,110.00
1466.6,110.50
1471.6,110.50
1476.6,110.00
1481.6,110.25
1486.6,108.00
1491.6,110.50
1496.6,110.75
1501.6,110.25
1506.6,110.75
1511.6,110.25
1516.6,110.75
1521.6,110.75
1526.6,109.75
1531.6,110.50
1536.6,110.75
1541.6,111.00
1546.6,110.50
1551.7,111.00
1556.7,110.25
1561.7,111.00
1566.7,110.50
1571.7,110.50
1576.7,111.00
1581.7,110.25
1586.7,111.25
1591.7,110.75
1596.7,111.25
1601.7,111.00
1606.7,110.75
1611.7,111.25
1616.7,111.50
1621.7,111.25
1626.7,111.50
1631.7,108.50
1636.7,111.25
1641.7,111.25
1646.8,111.50
1651.8,111.50
1656.8,111.25
1661.8,111.75
1666.8,112.00
1671.8,111.50
1676.8,111.50
1681.8,111.50
1686.8,111.50
1691.8,111.50
1696.8,111.75
1701.8,111.50
1706.8,111.50
1711.8,111.50
1716.8,112.25
1721.8,111.75
1726.8,112.25
1731.8,112.00
1736.8,111.75
1741.8,111.75
1746.9,112.25
1751.9,111.75
1756.9,112.00
1761.9,112.25
1766.9,112.75
1771.9,112.00
1776.9,111.50
1781.9,111.25
1786.9,112.75
1791.9,112.25
1796.9,112.75
1801.9,112.50
1806.9,112.25
1811.9,112.50
1816.9,112.25
1821.9,112.25
1826.9,112.50
1831.9,112.75
1837.0,113.00
1842.0,113.00
1847.0,112.25
1852.0,112.25
1857.0,112.50
1862.0,112.75
1867.0,113.00
1872.0,113.00
1877.0,113.25
1882.0,112.50
1887.0,112.75
1892.0,113.00
1897.0,112.75
1902.0,113.25
1907.0,113.00
1912.0,113.25
1917.0,113.00
1922.0,109.75
1927.0,113.25
1932.0,113.50
1937.1,113.25
1942.1,112.75
1947.1,113.25
1952.1,113.50
1957.1,112.50
1962.1,113.50
1967.1,113.50
1972.1,113.00
1977.1,113.25
1982.1,113.00
1987.1,113.50
1992.1,113.75
1997.1,113.00
2002.1,113.25
2007.1,113.25
2012.1,113.75
2017.1,114.00
2022.1,114.00
2027.1,113.75
2032.2,114.00
2037.2,114.25
2042.2,114.00
2047.2,113.75
2052.2,113.75
2057.2,113.75
2062.2,113.75
2067.2,114.25
2072.2,110.00
2077.2,113.75
2082.2,114.00
2087.2,114.25
2092.2,114.25
2097.2,114.25
2102.2,114.50
2107.2,113.50
2112.2,113.50
2117.2,113.75
2122.2,114.25
2127.2,113.75
2132.3,113.75
2137.3,114.25
2142.3,114.25
2147.3,114.00
2152.3,114.50
2157.3,114.25
2162.3,114.25
2167.3,114.25
2172.3,114.50
2177.3,114.25
2182.3,113.50
2187.3,114.50
2192.3,113.75
2197.3,114.25
2202.3,114.00
2207.3,114.25
2212.3,114.00
2217.3,111.00
2222.4,114.25
2227.4,114.50
2232.4,114.00
2237.4,114.00
2242.4,114.00
2247.4,114.00
2252.4,114.75
2257.4,114.25
2262.4,114.50
2267.4,113.75
2272.4,114.50
2277.4,114.00
2282.4,114.00
2287.4,114.25
2292.4,114.50
2297.4,114.75
2302.4,114.75
2307.4,114.50
2312.4,114.50
2317.5,114.50
2322.5,114.00
2327.5,114.75
2332.5,114.00
2337.5,114.00
2342.5,113.50
