Time(s),Temp(C)
997.4,141.75
999.9,142.25
1002.4,142.00
1004.9,142.25
1007.4,142.25
1009.9,142.00
1012.4,142.25
1014.9,142.25
1017.4,143.00
1019.9,142.00
1022.4,142.75
1024.9,143.25
1027.4,143.25
1029.9,143.00
1032.4,143.25
1035.0,143.25
1037.5,143.50
1040.0,142.75
1042.5,144.00
1045.0,142.50
1047.5,144.25
1050.0,143.50
1052.5,144.75
1055.0,142.50
1057.5,144.50
1060.0,144.50
1062.5,144.00
1065.0,144.25
1067.5,144.25
1070.0,144.75
1072.5,145.00
1075.0,144.25
1077.5,145.00
1080.1,145.50
1082.6,144.50
1085.1,144.00
1087.6,145.25
1090.1,145.00
1092.6,145.75
1095.1,145.50
1097.6,145.50
1100.1,146.00
1102.6,145.50
1105.1,146.00
1107.6,146.25
1110.1,146.25
1112.6,146.25
1115.1,146.25
1117.6,143.00
1120.1,146.50
1122.7,146.75
1125.2,146.25
1127.7,147.00
1130.2,147.25
1132.7,146.75
1135.2,147.00
1137.7,147.50
1140.2,146.00
1142.7,147.25
1145.2,147.00
1147.7,147.25
1150.2,147.50
1152.7,147.25
1155.2,147.75
1157.7,147.00
1160.2,147.75
1162.8,148.25
1165.3,148.00
1167.8,147.25
1170.3,148.25
1172.8,147.75
1175.3,148.00
1177.8,148.50
1180.3,147.75
1182.8,148.50
1185.3,148.75
1187.8,148.50
1190.3,148.75
1192.8,148.25
1195.3,144.75
1197.8,148.50
1200.3,149.25
1202.9,148.75
1205.4,147.50
1207.9,149.00
1210.4,148.25
1212.9,149.50
1215.4,149.75
1217.9,149.75
1220.4,149.50
1222.9,150.00
1225.4,149.75
1227.9,150.25
1230.4,150.00
1232.9,150.50
1235.4,150.50
1237.9,149.75
1240.5,150.25
1243.0,150.75
1245.5,151.00
1248.0,150.75
1250.5,150.75
1253.0,150.25
1255.5,151.50
1258.0,151.00
1260.5,151.00
1263.0,151.75
1265.5,151.75
1268.0,149.25
1270.5,151.00
1273.0,151.50
1275.5,151.50
1278.0,151.75
1280.6,152.00
1283.1,152.25
1285.6,152.00
1288.1,152.50
1290.6,152.50
1293.1,152.25
1295.6,151.25
1298.1,152.75
1300.6,152.75
1303.1,152.25
1305.6,151.25
1308.1,152.75
1310.6,153.25
1313.1,152.25
1315.6,152.25
1318.1,153.25
1320.6,152.75
1323.2,153.25
1325.7,153.50
1328.2,153.25
1330.7,152.75
1333.2,153.75
1335.7,153.25
1338.2,153.50
1340.7,153.75
1343.2,154.00
1345.7,150.75
1348.2,154.00
1350.7,154.00
1353.2,154.25
1355.7,152.75
1358.2,154.25
1360.8,154.50
1363.3,154.50
1365.8,151.50
1368.3,154.00
1370.8,154.50
1373.3,154.75
1375.8,154.25
1378.3,153.00
1380.8,154.75
1383.3,154.75
1385.8,154.50
1388.3,151.50
1390.8,154.75
1393.3,155.25
1395.8,155.25
1398.3,154.25
1400.8,155.25
1403.4,155.25
1405.9,155.25
1408.4,155.25
1410.9,155.00
1413.4,155.75
1415.9,155.75
1418.4,155.75
1420.9,155.00
1423.4,152.00
1425.9,154.75
1428.4,155.75
1430.9,156.00
1433.4,156.00
1435.9,155.75
1438.4,155.50
1440.9,155.75
1443.5,154.75
1446.0,155.50
1448.5,156.00
1451.0,155.75
1453.5,155.50
1456.0,156.25
1458.5,156.25
1461.0,156.25
1463.5,156.00
1466.0,156.50
1468.5,156.75
1471.0,156.75
1473.5,156.75
1476.0,156.50
1478.5,156.50
1481.0,157.00
1483.6,157.00
1486.1,156.25
1488.6,156.75
1491.1,157.00
1493.6,157.25
1496.1,156.75
1498.6,156.75
1501.1,152.75
1503.6,157.00
1506.1,156.75
1508.6,157.25
1511.1,157.25
1513.6,157.25
1516.1,157.00
1518.6,157.50
1521.1,157.25
1523.7,157.50
1526.2,157.25
1528.7,157.50
1531.2,157.25
1533.7,157.50
1536.2,157.25
1538.7,157.75
1541.2,157.75
1543.7,157.75
1546.2,156.25
1548.7,157.75
1551.2,158.25
1553.7,158.00
1556.2,158.25
1558.7,158.00
1561.2,158.25
1563.7,157.75
1566.3,158.25
1568.8,158.25
1571.3,158.00
1573.8,155.50
1576.3,158.25
1578.8,158.50
1581.3,158.25
1583.8,158.50
1586.3,158.00
1588.8,158.50
1591.3,158.50
1593.8,158.50
1596.3,158.50
1598.8,158.75
1601.3,158.25
1603.9,158.75
1606.4,158.50
1608.9,158.50
1611.4,158.75
1613.9,158.50
1616.4,159.00
1618.9,158.50
1621.4,159.25
1623.9,159.00
1626.4,158.50
1628.9,158.50
1631.4,159.00
1633.9,158.50
1636.4,159.00
1638.9,159.00
1641.4,158.75
1643.9,159.25
1646.5,159.00
1649.0,159.50
1651.5,156.50
1654.0,158.75
1656.5,159.00
1659.0,159.50
1661.5,159.25
1664.0,159.75
1666.5,159.00
1669.0,159.50
1671.5,160.00
1674.0,160.25
1676.5,159.50
1679.0,159.00
1681.5,159.75
1684.0,160.25
1686.5,159.75
1689.1,160.00
1691.6,159.00
1694.1,160.25
1696.6,159.75
1699.1,159.50
1701.6,160.00
1704.1,159.00
1706.6,159.75
1709.1,159.75
1711.6,160.25
1714.1,159.75
1716.6,160.25
1719.1,159.75
1721.6,160.50
1724.1,160.75
1726.6,159.75
1729.1,158.00
1731.6,160.25
1734.1,161.00
1736.7,160.75
1739.2,161.00
1741.7,159.50
1744.2,160.50
1746.7,160.75
1749.2,160.50
1751.7,160.75
1754.2,161.00
1756.7,160.50
1759.2,160.25
1761.7,161.25
1764.2,161.50
1766.7,161.75
1769.2,161.25
1771.7,161.00
1774.2,161.50
1776.7,161.50
1779.2,161.25
1781.8,160.75
1784.3,161.00
1786.8,161.00
1789.3,161.50
1791.8,161.50
1794.3,161.75
1796.8,162.00
1799.3,161.50
1801.8,160.75
1804.3,161.75
1806.8,160.00
1809.3,162.00
1811.8,162.00
1814.3,162.00
1816.8,160.75
1819.3,161.75
1821.8,162.25
1824.3,162.00
1826.9,161.50
1829.4,162.25
1831.9,162.50
1834.4,162.25
1836.9,162.00
1839.4,162.50
1841.9,162.25
1844.4,162.25
1846.9,162.50
1849.4,162.75
1851.9,162.50
1854.4,162.25
1856.9,162.75
1859.4,162.25
1861.9,162.25
1864.4,162.25
1866.9,162.50
1869.5,162.00
1872.0,162.75
1874.5,162.25
1877.0,163.00
1879.5,161.50
1882.0,162.75
1884.5,162.25
1887.0,162.75
1889.5,162.25
1892.0,162.50
1894.5,162.50
1897.0,163.25
1899.5,162.75
1902.0,163.00
1904.5,163.00
1907.0,163.25
1909.6,162.50
1912.1,162.75
1914.6,163.25
1917.1,163.75
1919.6,163.00
1922.1,163.50
1924.6,163.50
1927.1,163.50
1929.6,163.00
1932.1,163.00
1934.6,163.25
1937.1,163.50
1939.6,164.00
1942.1,163.75
1944.6,162.75
1947.1,163.75
1949.7,163.50
1952.2,164.00
1954.7,162.50
1957.2,161.00
1959.7,163.25
1962.2,163.75
1964.7,163.50
1967.2,164.00
1969.7,163.75
1972.2,164.25
1974.7,163.75
1977.2,163.50
1979.7,163.50
1982.2,163.75
1984.7,163.00
1987.2,164.50
1989.7,164.25
1992.2,164.50
1994.8,164.00
1997.3,163.75
1999.8,164.25
2002.3,164.75
2004.8,164.25
2007.3,164.75
2009.8,163.75
2012.3,164.50
2014.8,163.75
2017.3,163.75
2019.8,164.50
2022.3,164.75
2024.8,164.75
2027.3,165.00
2029.8,164.75
2032.3,164.25
2034.8,161.75
2037.3,165.00
2039.9,164.75
2042.4,165.00
2044.9,164.25
2047.4,164.75
2049.9,165.00
2052.4,163.00
2054.9,165.00
2057.4,165.25
2059.9,164.75
2062.4,165.25
2064.9,165.50
2067.4,165.50
2069.9,165.00
2072.4,165.25
2074.9,165.50
2077.4,165.50
2079.9,165.25
2082.4,165.50
2085.0,165.50
2087.5,165.50
2090.0,165.25
2092.5,165.75
2095.0,164.75
2097.5,165.50
2100.0,165.75
2102.5,165.50
2105.0,165.75
2107.5,165.25
2110.0,165.75
2112.5,163.75
2115.0,165.00
2117.5,165.50
2120.0,165.50
2122.5,165.25
2125.0,165.75
2127.6,165.50
2130.1,165.50
2132.6,166.00
2135.1,165.50
2137.6,165.75
2140.1,165.50
2142.6,165.25
2145.1,165.25
2147.6,165.50
2150.1,163.00
2152.6,165.25
2155.1,166.00
2157.6,166.25
2160.1,166.00
2162.6,165.75
2165.1,166.00
2167.6,166.00
2170.1,165.25
2172.6,165.75
2175.2,166.00
2177.7,165.75
2180.2,166.00
2182.7,166.00
2185.2,162.50
2187.7,165.50
2190.2,165.75
2192.7,166.25
2195.2,166.00
2197.7,166.25
2200.2,165.75
2202.7,166.00
2205.2,166.25
2207.7,166.25
2210.2,165.50
2212.7,166.50
2215.2,166.50
2217.7,166.50
2220.3,166.00
2222.8,165.75
2225.3,165.75
2227.8,166.00
2230.3,166.25
2232.8,166.50
2235.3,166.50
2237.8,166.50
2240.3,166.50
2242.8,166.50
2245.3,166.50
2247.8,166.00
2250.3,166.25
2252.8,166.00
2255.3,166.25
2257.8,165.50
2260.3,166.25
2262.8,164.75
2265.3,166.50
2267.8,166.75
2270.4,165.50
2272.9,165.75
2275.4,165.75
2277.9,166.00
2280.4,166.75
2282.9,166.50
2285.4,165.50
2287.9,167.00
2290.4,166.50
2292.9,166.75
2295.4,166.00
2297.9,167.00
2300.4,166.75
2302.9,166.25
2305.4,166.75
2307.9,167.00
2310.4,166.75
2313.0,165.25
2315.5,166.50
2318.0,167.25
2320.5,167.00
2323.0,166.25
2325.5,167.00
2328.0,167.00
2330.5,167.00
2333.0,167.00
2335.5,164.00
2338.0,166.50
2340.5,167.00
2343.0,167.00
2345.5,167.00
2348.0,167.25
2350.5,167.00
2353.0,167.25
2355.6,167.00
2358.1,166.75
2360.6,167.25
2363.1,167.00
2365.6,167.25
2368.1,167.25
2370.6,167.25
2373.1,167.00
2375.6,166.75
2378.1,167.25
2380.6,166.75
2383.1,166.75
2385.6,167.00
2388.1,167.00
2390.6,167.00
2393.1,167.25
2395.6,167.50
2398.1,167.25
2400.6,167.00
2403.2,167.50
2405.7,167.00
2408.2,166.75
2410.7,167.00
2413.2,165.25
2415.7,167.50
2418.2,167.25
2420.7,166.75
2423.2,167.50
2425.7,167.00
2428.2,167.25
2430.7,167.50
2433.2,167.00
2435.7,167.25
2438.2,167.50
2440.7,167.50
2443.2,166.75
2445.7,167.50
2448.3,167.75
2450.8,167.50
2453.3,167.00
2455.8,167.25
2458.3,167.75
2460.8,167.25
2463.3,167.25
2465.8,167.00
2468.3,167.50
2470.8,167.25
2473.3,167.50
2475.8,167.75
2478.3,168.00
2480.8,167.50
2483.3,167.50
2485.8,164.00
