Time(s),Temp(C)
0.0,130.50
2.0,130.00
4.0,130.00
6.0,129.50
8.0,126.25
10.1,128.75
12.1,128.50
14.1,128.50
16.1,128.00
18.1,128.00
20.1,127.75
22.1,127.50
24.1,126.50
26.1,126.50
28.1,126.50
30.1,126.00
32.2,126.25
34.2,126.00
36.2,125.50
38.2,126.00
40.2,125.25
42.2,125.25
44.2,125.25
46.2,124.75
48.2,125.00
50.2,124.75
52.2,124.75
54.3,124.00
56.3,124.25
58.3,123.75
60.3,123.75
62.3,124.25
64.3,123.75
66.3,124.25
68.3,123.75
70.3,122.50
72.3,123.75
74.3,124.00
76.4,124.00
78.4,123.50
80.4,124.00
82.4,123.75
84.4,123.75
86.4,124.25
88.4,124.25
90.4,124.00
92.4,124.25
94.4,124.25
96.4,125.00
98.5,124.75
100.5,124.75
102.5,125.00
104.5,125.00
106.5,122.00
108.5,125.75
110.5,125.25
112.5,125.50
114.5,125.75
116.5,125.75
118.6,125.75
120.6,126.50
122.6,126.75
124.6,127.00
126.6,127.25
128.6,127.25
130.6,127.00
132.6,127.75
134.6,127.50
136.6,128.25
138.6,128.50
140.7,128.25
142.7,128.75
144.7,129.00
146.7,129.75
148.7,130.25
150.7,129.75
152.7,130.25
154.7,130.75
156.7,131.00
158.7,131.00
160.7,131.25
162.8,131.75
164.8,131.75
166.8,132.00
168.8,130.00
170.8,133.25
172.8,133.25
174.8,133.50
176.8,133.75
178.8,134.00
180.8,134.25
182.9,134.25
184.9,134.25
186.9,134.75
188.9,135.50
190.9,135.50
193.0,135.75
195.0,136.00
197.0,135.75
199.0,136.25
201.0,136.50
203.1,136.00
205.1,134.50
207.1,137.75
209.1,137.75
211.1,138.25
213.1,138.25
215.2,138.75
217.2,139.00
219.2,139.75
221.2,139.50
223.2,138.75
225.3,139.25
227.3,140.00
229.3,140.25
231.3,140.25
233.3,140.75
235.4,140.75
237.4,141.50
239.4,141.75
241.4,141.50
243.4,142.00
245.5,143.00
247.5,142.50
249.5,143.00
251.5,143.25
253.5,143.25
255.6,144.00
257.6,141.25
259.6,144.00
261.6,144.50
263.6,144.25
265.7,144.25
267.7,144.25
269.7,144.75
271.7,145.50
273.7,146.00
275.8,146.00
277.8,146.25
279.8,144.50
281.8,146.50
283.8,146.00
285.8,146.75
287.9,147.75
289.9,147.75
291.9,147.50
293.9,148.00
295.9,148.75
298.0,149.00
300.0,149.00
302.0,149.50
304.0,148.50
306.1,149.50
308.1,149.50
310.1,150.00
312.1,150.25
314.1,150.25
316.2,150.50
318.2,150.75
320.2,151.00
322.2,151.25
324.2,146.75
326.3,151.75
328.3,151.75
330.3,151.75
332.3,152.25
334.3,152.25
336.4,152.25
338.4,152.75
340.4,153.00
342.4,152.75
344.4,153.25
346.4,153.25
348.5,153.25
350.5,154.00
352.5,154.00
354.5,154.50
356.5,154.25
358.6,154.50
360.6,152.00
362.6,155.00
364.6,155.00
366.6,155.50
368.7,155.50
370.7,155.50
372.7,155.75
374.7,156.50
376.7,156.50
378.8,156.75
380.8,156.75
382.8,157.00
384.8,156.75
386.8,157.00
388.9,157.50
390.9,157.50
392.9,158.25
394.9,158.00
396.9,158.00
399.0,157.75
401.0,158.25
403.0,158.50
405.0,156.75
407.0,158.75
409.1,159.00
411.1,159.25
413.1,159.25
415.1,159.75
417.1,160.00
419.2,160.50
421.2,160.25
423.2,160.50
425.2,160.25
427.2,161.00
429.3,161.00
431.3,160.50
433.3,158.50
435.3,161.00
437.3,161.75
439.4,161.75
441.4,162.00
443.4,161.50
445.4,162.00
447.4,162.00
449.4,162.50
451.5,162.75
453.5,162.75
455.5,162.75
457.5,163.50
459.5,163.00
461.6,163.50
463.6,163.75
465.6,163.75
467.6,164.00
469.6,164.25
471.7,164.25
473.7,164.25
475.7,164.75
477.7,164.75
479.7,161.25
481.8,165.25
483.8,165.25
485.8,165.75
487.8,165.50
489.8,166.00
491.9,166.00
493.9,166.00
495.9,166.00
497.9,166.50
499.9,166.50
502.0,167.00
504.0,166.75
506.0,167.00
508.0,167.00
510.0,167.50
512.1,167.50
514.1,167.00
516.1,164.75
518.1,168.00
520.1,167.75
522.2,168.50
524.2,168.50
526.2,168.25
528.2,167.75
530.2,169.25
532.2,168.75
534.3,169.25
536.3,169.25
538.3,169.50
540.3,169.50
542.3,169.75
544.4,170.25
546.4,170.25
548.4,170.25
550.4,170.00
552.4,169.75
554.5,170.50
556.5,171.00
558.5,170.50
560.5,170.50
562.5,171.25
564.6,170.75
566.6,171.25
568.6,171.00
570.6,171.50
572.6,171.50
574.7,172.00
576.7,172.25
578.7,172.25
580.7,172.50
582.7,172.00
584.8,172.00
586.8,172.00
588.8,172.50
590.8,172.75
592.8,173.00
594.9,173.50
596.9,173.00
598.9,169.50
600.9,173.50
602.9,174.25
605.0,174.00
607.0,173.75
609.0,174.25
611.0,174.25
613.0,174.25
615.1,173.75
617.1,174.75
619.1,174.25
621.1,175.00
623.1,175.00
625.2,174.75
627.2,174.50
629.2,175.00
631.2,175.00
633.2,175.75
635.2,172.00
637.3,176.00
639.3,175.50
641.3,175.75
643.3,175.75
645.3,174.25
647.4,176.25
649.4,176.75
651.4,176.25
653.4,176.25
655.4,176.25
657.5,176.75
659.5,177.00
661.5,177.50
663.5,177.50
665.5,177.25
667.6,176.75
669.6,177.75
671.6,174.50
673.6,177.50
675.6,177.75
677.7,178.25
679.7,178.00
681.7,178.00
683.7,178.00
685.7,178.25
687.8,178.00
689.8,178.50
691.8,176.75
693.8,179.00
695.8,179.00
697.9,179.25
699.9,179.00
701.9,178.75
703.9,179.25
705.9,179.50
708.0,179.25
710.0,179.75
712.0,179.50
714.0,179.75
716.0,180.00
718.0,179.75
720.1,179.50
