Time(s),Temp(C)
0.0,163.50
1.7,163.25
3.4,162.50
5.0,163.00
6.7,162.50
8.4,162.00
10.1,162.00
11.7,161.75
13.4,161.00
15.1,161.00
16.8,160.25
18.4,158.50
20.1,160.50
21.8,160.25
23.5,159.50
25.1,158.75
26.8,159.25
28.5,159.25
30.2,158.50
31.8,157.50
33.5,158.00
35.2,157.50
36.9,157.50
38.5,156.75
40.2,157.25
41.9,157.25
43.6,157.25
45.2,156.50
46.9,156.50
48.6,156.25
50.3,156.25
51.9,153.25
53.6,155.50
55.3,156.00
57.0,155.75
58.6,155.50
60.3,155.25
62.0,154.75
63.7,154.75
65.3,154.75
67.0,155.00
68.7,155.00
70.4,155.00
72.0,154.75
73.7,155.25
75.4,152.50
77.1,154.75
78.7,154.25
80.4,154.50
82.1,154.75
83.8,154.50
85.4,154.50
87.1,154.50
88.8,154.50
90.5,155.00
92.1,154.25
93.8,154.50
95.5,154.50
97.2,151.25
98.8,155.00
100.5,154.50
102.2,155.00
103.9,153.75
105.5,155.00
107.2,155.25
108.9,154.00
110.6,155.50
112.2,155.00
113.9,156.00
115.6,155.75
117.3,156.00
118.9,156.00
120.6,156.25
122.3,156.25
124.0,156.50
125.6,156.00
127.3,157.00
129.0,156.50
130.7,157.50
132.3,157.00
134.0,157.25
135.7,157.75
137.4,157.00
139.0,157.75
140.7,157.75
142.4,158.25
144.1,158.25
145.7,159.00
147.4,159.00
149.1,159.00
150.8,159.25
152.4,159.50
154.1,160.00
155.8,160.25
157.5,160.25
159.2,160.25
160.9,157.50
162.6,160.75
164.2,160.75
165.9,160.25
167.6,161.00
169.3,162.00
171.0,161.25
172.7,161.50
174.4,162.00
176.0,163.00
177.7,162.50
179.4,161.50
181.1,163.25
182.8,163.25
184.5,163.75
186.2,162.50
187.8,164.50
189.5,164.25
191.2,164.75
192.9,164.75
194.6,161.25
196.3,165.50
197.9,164.75
199.6,165.50
201.3,165.50
203.0,166.00
204.7,166.50
206.4,166.75
208.1,166.75
209.7,166.75
211.4,167.25
213.1,167.25
214.8,166.75
216.5,167.00
218.2,167.75
219.9,168.25
221.5,168.25
223.2,168.50
224.9,168.75
226.6,168.75
228.3,166.00
230.0,169.00
231.6,169.00
233.3,167.50
235.0,169.50
236.7,169.75
238.4,170.00
240.1,169.50
241.8,170.50
243.4,171.00
245.1,168.75
246.8,171.00
248.5,171.00
250.2,170.75
251.9,171.00
253.6,171.25
255.2,171.25
256.9,171.75
258.6,169.25
260.3,170.25
262.0,172.50
263.7,172.50
265.4,172.50
267.0,172.75
268.7,173.00
270.4,173.00
272.1,173.00
273.8,173.75
275.5,173.50
277.1,173.25
278.8,174.25
280.5,173.75
282.2,174.00
283.9,174.50
285.6,174.75
287.3,174.75
288.9,174.50
290.6,175.00
292.3,175.25
294.0,175.00
295.7,172.50
297.4,175.00
299.1,176.25
300.7,174.50
302.4,176.50
304.1,176.00
305.8,176.50
307.5,176.25
309.2,176.50
310.9,176.75
312.5,176.75
314.2,177.25
315.9,177.00
317.6,177.25
319.3,177.25
321.0,177.75
322.6,177.50
324.3,177.75
326.0,178.00
327.7,178.25
329.4,178.25
331.1,178.00
332.8,178.50
334.4,178.25
336.1,178.75
337.8,178.75
339.5,179.00
341.2,179.50
342.9,179.25
344.6,179.50
346.2,180.00
347.9,180.25
349.6,180.00
351.3,180.25
353.0,180.75
354.7,180.75
356.4,180.75
358.0,180.25
359.7,181.00
361.4,181.25
363.1,179.25
364.8,181.50
366.5,181.00
368.1,177.00
369.8,181.50
371.5,181.50
373.2,182.25
374.9,182.25
376.6,182.50
378.3,182.00
379.9,182.25
381.6,183.25
383.3,182.50
385.0,183.25
386.7,183.50
388.4,183.50
390.1,183.50
391.7,184.00
393.4,183.50
395.1,183.50
396.8,183.75
398.5,183.25
400.2,184.50
401.8,184.00
403.5,185.00
405.2,184.75
406.9,185.00
408.6,184.75
410.3,185.25
412.0,185.00
413.6,185.25
415.3,185.00
417.0,186.00
418.7,185.25
420.4,185.25
422.1,186.25
423.8,186.75
425.4,185.75
427.1,186.25
428.8,186.25
430.5,186.50
432.2,187.50
433.9,187.00
435.6,184.00
437.2,187.75
438.9,187.50
440.6,187.00
442.3,187.00
444.0,186.00
445.7,188.25
447.3,188.00
449.0,188.00
450.7,188.25
452.4,188.00
454.1,188.50
455.8,188.50
457.5,188.50
459.1,188.50
460.8,189.00
462.5,189.50
464.2,189.25
465.9,189.25
467.6,189.50
469.3,189.75
470.9,190.00
472.6,189.50
474.3,189.50
476.0,190.00
477.7,189.75
479.4,190.25
481.1,190.25
482.7,190.75
484.4,189.75
486.1,191.00
487.8,190.75
489.5,190.75
491.2,191.00
492.8,191.50
494.5,191.00
496.2,191.25
497.9,191.75
499.6,191.75
501.3,191.75
503.0,188.75
504.6,192.00
506.3,189.75
508.0,189.25
509.7,192.25
511.4,191.25
513.1,192.75
514.8,192.75
516.4,190.75
518.1,192.25
519.8,193.00
521.5,192.75
523.2,193.50
524.9,193.25
526.5,193.25
528.2,193.75
529.9,193.25
531.6,193.75
533.3,194.00
535.0,194.25
536.7,193.50
538.3,194.00
540.0,193.75
541.7,193.75
543.4,193.75
545.1,194.25
546.8,194.75
548.5,194.75
550.1,194.50
551.8,194.75
553.5,194.75
555.2,195.00
556.9,195.25
558.6,193.25
560.3,195.00
561.9,195.50
563.6,195.00
565.3,195.75
567.0,193.75
568.7,196.00
570.4,195.00
572.0,195.50
573.7,196.00
575.4,193.00
577.1,195.50
578.8,196.50
580.5,196.75
582.2,196.50
583.8,196.50
585.5,196.75
587.2,196.75
588.9,197.25
590.6,197.25
592.3,197.75
594.0,198.00
595.6,197.50
597.3,197.00
599.0,197.75
600.7,197.75
602.4,197.50
604.1,198.00
605.8,197.75
607.4,198.00
609.1,198.50
610.8,198.00
612.5,198.75
614.2,197.75
615.9,198.75
617.5,198.50
619.2,199.00
620.9,199.00
622.6,198.75
624.3,199.50
626.0,198.75
627.7,198.50
629.3,199.50
631.0,199.00
632.7,199.75
634.4,199.75
636.1,200.00
637.8,197.00
639.5,199.75
641.1,200.25
642.8,197.75
644.5,200.25
646.2,200.25
647.9,200.25
649.6,200.25
651.2,200.50
652.9,200.25
654.6,200.75
656.3,201.00
658.0,200.75
659.7,201.00
661.4,200.75
663.0,201.50
664.7,201.50
666.4,201.25
668.1,201.50
669.8,201.50
671.5,201.00
673.2,201.75
674.8,202.00
676.5,201.75
678.2,202.00
679.9,202.25
681.6,202.50
683.3,202.75
685.0,202.50
686.6,202.25
688.3,202.50
690.0,203.00
691.7,202.25
693.4,202.25
695.1,203.00
696.7,202.75
698.4,203.25
700.1,203.00
701.8,203.50
703.5,203.25
705.2,201.50
706.9,203.25
708.5,203.75
710.2,200.25
711.9,204.00
713.6,203.75
715.3,203.25
717.0,203.75
718.7,204.50
720.3,204.25
722.0,204.25
723.7,204.00
725.4,204.25
727.1,204.50
728.8,205.00
730.4,205.00
732.1,204.00
733.8,205.25
735.5,205.25
737.2,205.50
738.9,203.50
740.6,205.50
742.2,205.25
743.9,205.50
745.6,205.25
747.3,206.00
749.0,205.75
750.7,205.50
752.4,205.75
754.0,206.00
755.7,206.00
757.4,206.25
759.1,206.25
760.8,205.50
762.5,206.00
764.1,206.00
765.8,206.25
767.5,206.50
769.2,206.75
770.9,206.75
772.6,206.00
774.3,207.00
775.9,207.25
777.6,203.75
779.3,207.00
781.0,206.50
782.7,205.75
784.4,207.50
786.1,207.25
787.7,206.75
789.4,207.25
791.1,207.25
792.8,207.00
794.5,207.75
796.2,204.25
797.9,206.50
799.5,207.50
801.2,201.00
802.9,205.75
804.6,208.00
806.3,207.25
808.0,207.75
809.6,208.00
811.3,207.75
813.0,208.00
814.7,208.50
816.4,208.25
818.1,208.50
819.8,208.50
821.4,207.50
823.1,208.25
824.8,208.25
826.5,208.75
828.2,208.50
829.9,208.25
831.6,208.50
833.2,208.75
834.9,209.00
836.6,208.50
838.3,209.00
840.0,209.25
841.7,208.50
843.3,209.25
845.0,206.50
846.7,209.00
848.4,209.50
850.1,209.75
851.8,209.00
853.5,209.75
855.1,209.50
856.8,209.50
858.5,209.00
860.2,209.50
861.9,210.00
863.6,210.00
865.3,209.25
866.9,209.75
868.6,210.00
870.3,210.00
872.0,210.25
873.7,210.25
875.4,209.75
877.1,209.50
878.7,210.50
880.4,210.50
882.1,210.25
883.8,210.25
885.5,210.00
887.2,210.50
888.9,210.25
890.5,210.50
892.2,210.50
893.9,210.00
895.6,210.25
897.3,210.75
899.0,210.75
900.6,210.25
902.3,211.00
904.0,210.50
905.7,210.75
907.4,210.50
909.1,210.50
910.8,210.25
912.4,207.75
914.1,210.50
915.8,210.50
917.5,210.50
919.2,210.50
920.9,211.00
922.6,210.75
924.2,211.25
925.9,211.75
927.6,210.75
929.3,211.50
931.0,211.75
932.7,211.25
934.3,211.25
936.0,211.25
937.7,209.25
939.4,212.00
941.1,212.00
942.8,212.00
944.5,212.00
946.1,211.75
947.8,211.75
949.5,212.00
951.2,211.50
952.9,211.50
954.6,212.25
956.3,212.00
957.9,211.25
959.6,211.25
961.3,212.00
963.0,212.50
964.7,212.25
966.4,213.00
968.1,212.75
969.7,212.00
971.4,212.25
973.1,212.75
974.8,213.25
976.5,212.75
978.2,213.75
979.8,210.00
981.5,213.25
983.2,212.75
984.9,212.50
986.6,213.25
988.3,213.25
990.0,211.75
991.6,213.00
993.3,213.50
995.0,213.00
996.7,213.50
998.4,213.50
1000.1,213.50
1001.8,213.50
1003.4,213.75
1005.1,213.25
1006.8,213.50
1008.5,214.00
1010.2,213.75
1011.9,213.75
1013.6,213.75
1015.2,213.50
1016.9,214.00
1018.6,213.75
1020.3,214.25
1022.0,214.00
1023.7,214.25
1025.3,214.00
1027.0,214.00
1028.7,214.25
1030.4,213.75
1032.1,214.50
1033.8,215.00
1035.5,215.00
1037.1,214.25
1038.8,214.75
1040.5,214.50
1042.2,214.50
1043.9,214.75
1045.6,214.75
1047.3,212.25
1048.9,214.50
1050.6,214.25
1052.3,213.00
1054.0,215.25
1055.7,215.25
1057.4,214.75
1059.0,214.00
1060.7,215.50
1062.4,215.50
1064.1,214.50
1065.8,215.25
1067.5,215.25
1069.2,215.00
1070.8,215.00
1072.5,215.75
1074.2,215.75
1075.9,215.75
1077.6,215.75
1079.3,215.00
1081.0,215.75
1082.6,215.75
1084.3,215.50
1086.0,216.25
1087.7,215.25
1089.4,216.00
1091.1,216.00
1092.8,216.00
1094.4,215.75
1096.1,215.25
1097.8,216.25
1099.5,216.00
1101.2,216.50
1102.9,216.50
1104.5,216.25
1106.2,216.50
1107.9,216.00
1109.6,216.25
1111.3,216.25
1113.0,216.75
1114.7,214.50
1116.3,215.75
1118.0,215.00
1119.7,212.50
1121.4,216.00
1123.1,216.25
1124.8,216.50
1126.5,216.25
1128.1,216.50
1129.8,216.75
1131.5,216.75
1133.2,216.75
1134.9,216.75
1136.6,216.75
1138.2,217.00
1139.9,216.75
1141.6,216.50
1143.3,216.50
1145.0,216.75
1146.7,217.25
1148.4,216.50
1150.0,217.25
1151.7,217.00
1153.4,217.00
1155.1,217.00
1156.8,217.00
1158.5,216.50
1160.2,217.25
1161.8,217.25
1163.5,217.00
1165.2,217.50
1166.9,217.25
1168.6,217.00
1170.3,217.25
1172.0,217.25
1173.6,216.75
1175.3,217.25
1177.0,217.00
1178.7,216.50
1180.4,217.25
1182.1,217.25
1183.7,217.75
1185.4,217.25
1187.1,213.25
1188.8,217.75
1190.5,217.25
1192.2,217.25
1193.9,217.75
1195.5,217.00
1197.2,217.25
1198.9,217.25
1200.6,217.50
1202.3,217.75
1204.0,217.00
1205.7,217.50
1207.3,217.75
1209.0,217.75
1210.7,217.25
1212.4,217.25
1214.1,217.75
1215.8,217.25
1217.4,217.50
1219.1,215.75
1220.8,217.75
1222.5,218.25
1224.2,218.25
1225.9,217.75
1227.6,217.25
1229.3,218.00
1231.0,217.25
1232.7,217.25
0.0,197.25
1.8,196.25
3.7,196.00
5.5,196.00
7.3,195.75
9.1,193.50
11.0,194.75
12.8,194.50
14.6,193.75
16.4,193.00
18.3,192.50
20.1,192.75
21.9,192.25
23.8,192.25
25.6,191.50
27.4,191.50
29.2,191.25
31.1,191.00
32.9,190.00
34.7,189.75
36.5,190.00
38.4,189.50
40.2,186.50
42.0,188.75
43.9,188.50
45.7,188.50
47.5,186.75
49.3,187.25
51.2,187.50
53.0,187.25
54.8,186.25
