Time(s),Temp(C)
1002.1,148.00
1004.6,146.75
1007.1,148.50
1009.7,148.50
1012.2,148.75
1014.7,148.25
1017.2,149.25
1019.7,148.75
1022.3,149.25
1024.8,149.50
1027.3,149.25
1029.8,149.50
1032.3,149.75
1034.8,147.00
1037.4,149.75
1039.9,146.75
1042.4,147.00
1044.9,146.75
1047.4,150.50
1050.0,150.50
1052.5,150.50
1055.0,151.00
1057.5,150.25
1060.0,151.00
1062.6,150.75
1065.1,151.00
1067.6,150.25
1070.1,151.75
1072.6,151.00
1075.2,151.00
1077.7,151.75
1080.2,148.25
1082.7,152.50
1085.2,152.25
1087.8,149.00
1090.3,152.00
1092.8,151.75
1095.3,152.50
1097.8,152.25
1100.4,153.25
1102.9,152.00
1105.4,151.00
1107.9,150.25
1110.4,152.75
1112.9,153.00
1115.5,153.25
1118.0,151.75
1120.5,153.75
1123.0,152.00
1125.5,153.50
1128.1,152.25
1130.6,152.75
1133.1,150.25
1135.6,154.00
1138.1,153.50
1140.7,153.50
1143.2,154.75
1145.7,153.75
1148.2,153.75
1150.7,154.00
1153.3,154.25
1155.8,154.75
1158.3,155.00
1160.8,154.00
1163.3,155.00
1165.9,155.25
1168.4,154.50
1170.9,150.25
1173.4,155.50
1175.9,151.25
1178.4,153.75
1181.0,152.00
1183.5,155.50
1186.0,154.75
1188.5,152.25
1191.0,156.00
1193.6,155.25
1196.1,155.25
1198.6,156.25
1201.1,151.50
1203.6,154.50
1206.2,156.50
1208.7,155.75
1211.2,156.50
1213.7,156.75
1216.2,156.75
1218.8,156.50
1221.3,157.00
1223.8,156.25
1226.3,157.25
1228.8,157.25
1231.4,156.75
1233.9,157.25
1236.4,157.75
1238.9,157.75
1241.4,157.75
1244.0,157.50
1246.5,157.25
1249.0,157.25
1251.5,157.50
1254.0,157.75
1256.5,157.25
1259.1,153.50
1261.6,158.00
1264.1,158.25
1266.6,158.25
1269.1,158.00
1271.7,158.00
1274.2,156.00
1276.7,158.25
1279.2,157.50
1281.7,158.50
1284.3,158.75
1286.8,158.75
1289.3,159.00
1291.8,158.75
1294.3,158.75
1296.9,159.25
1299.4,159.00
1301.9,159.50
1304.4,159.50
1306.9,159.50
1309.5,159.25
1312.0,159.25
1314.5,159.50
1317.0,159.25
1319.5,159.75
1322.0,159.50
1324.6,160.25
1327.1,160.25
1329.6,160.25
1332.1,159.00
1334.6,160.50
1337.2,160.25
1339.7,158.75
1342.2,159.75
1344.7,159.75
1347.2,157.50
1349.8,160.75
1352.3,160.25
1354.8,160.25
1357.3,160.50
1359.8,161.00
1362.4,160.75
1364.9,161.00
1367.4,160.75
1369.9,160.75
1372.4,160.50
1375.0,161.25
1377.5,161.00
1380.0,161.50
1382.5,161.25
1385.0,161.50
1387.5,161.25
1390.1,161.75
1392.6,160.75
1395.1,161.75
1397.6,161.75
1400.1,162.00
1402.7,160.00
1405.2,161.00
1407.7,161.25
1410.2,161.50
1412.7,161.75
1415.3,162.00
1417.8,162.50
1420.3,162.25
1422.8,162.00
1425.3,162.75
1427.9,162.75
1430.4,162.25
1432.9,161.25
1435.4,161.75
1437.9,162.50
1440.5,159.25
0.0,142.00
2.2,138.50
4.5,141.50
6.7,137.25
8.9,140.75
11.2,139.75
13.4,140.25
15.6,139.00
17.9,139.00
20.1,139.25
22.3,136.25
24.5,139.00
26.8,138.75
29.0,138.50
31.2,137.75
33.5,137.50
35.7,137.25
37.9,136.00
40.2,136.50
42.4,136.00
44.6,135.50
46.9,134.75
49.1,132.75
51.3,132.00
53.6,131.50
55.8,130.25
58.0,131.00
60.2,131.75
62.5,131.75
64.7,131.75
66.9,131.50
69.2,129.50
71.4,131.75
