Time(s),Temp(C)
669.8,166.25
671.5,167.50
673.1,168.00
674.8,164.00
676.5,167.50
678.2,168.00
679.9,166.75
681.6,168.50
683.3,168.00
684.9,168.75
686.6,169.50
688.3,169.25
690.0,168.75
691.7,170.25
693.4,171.25
695.1,171.00
696.7,171.25
698.4,171.25
700.1,171.25
701.8,170.75
703.5,171.25
705.2,171.50
706.9,170.75
708.5,171.50
710.2,171.25
711.9,172.00
713.6,173.00
715.3,173.00
717.0,173.25
718.6,174.00
720.3,173.50
722.0,173.25
723.7,174.25
725.4,174.25
727.1,174.00
728.8,174.00
730.4,175.00
732.1,174.75
733.8,174.75
735.5,175.00
737.2,175.00
738.9,175.50
740.6,175.75
742.2,175.25
743.9,176.25
745.6,175.50
747.3,174.75
749.0,175.25
750.7,175.00
752.4,174.75
754.0,177.00
755.7,177.00
757.4,176.50
759.1,177.00
760.8,177.25
762.5,177.75
764.1,177.50
765.8,177.50
767.5,177.75
769.2,178.00
770.9,177.75
772.6,177.75
774.3,178.50
775.9,177.50
777.6,177.00
779.3,177.50
781.0,177.50
782.7,177.25
784.4,177.25
786.1,178.00
787.7,177.50
789.4,178.25
791.1,178.25
792.8,178.50
794.5,179.25
796.2,179.25
797.9,178.75
799.5,178.50
801.2,179.75
802.9,180.00
804.6,179.50
806.3,179.50
808.0,180.00
809.6,178.50
811.3,180.50
813.0,179.50
814.7,180.50
816.4,181.00
818.1,180.75
819.8,182.25
821.4,182.25
823.1,182.75
824.8,182.50
826.5,182.50
828.2,183.00
829.9,182.75
831.6,182.75
833.2,183.25
834.9,182.75
836.6,183.25
838.3,184.00
840.0,184.00
841.7,183.75
843.3,184.00
845.0,184.25
846.7,184.25
848.4,184.75
850.1,184.75
851.8,184.75
853.5,184.75
855.1,185.00
856.8,185.00
858.5,185.00
860.2,185.50
861.9,185.75
863.6,185.25
865.3,185.50
866.9,186.25
868.6,185.75
870.3,186.00
872.0,186.25
873.7,186.25
875.4,186.25
877.0,186.25
878.7,186.50
880.4,187.25
882.1,187.25
883.8,187.00
885.5,187.00
887.2,187.25
888.8,187.50
890.5,187.75
892.2,188.00
893.9,187.75
895.6,187.75
897.3,188.25
899.0,188.25
900.6,188.50
902.3,188.75
904.0,189.00
905.7,188.00
907.4,188.50
909.1,188.50
910.8,189.25
912.4,189.00
914.1,189.25
915.8,189.50
917.5,189.25
919.2,190.00
920.9,189.75
922.5,190.25
924.2,190.25
925.9,190.25
927.6,190.25
929.3,190.75
931.0,190.75
932.7,191.00
934.3,191.00
936.0,191.00
937.7,191.00
939.4,191.00
941.1,191.25
942.8,191.50
944.5,191.25
946.1,190.75
947.8,191.25
949.5,191.25
951.2,192.00
952.9,192.00
954.6,191.75
956.2,192.50
957.9,192.50
959.6,192.50
961.3,192.75
963.0,192.75
964.7,192.75
966.4,193.50
968.0,193.00
969.7,193.50
971.4,192.50
973.1,193.25
974.8,193.75
976.5,193.50
978.2,194.00
979.8,193.50
981.5,194.00
983.2,194.00
984.9,194.00
986.6,194.25
988.3,194.50
990.0,194.75
991.6,194.25
993.3,195.00
995.0,194.75
996.7,194.75
998.4,194.75
1000.1,195.50
1001.8,194.75
1003.4,195.50
1005.1,195.00
1006.8,195.25
1008.5,195.25
1010.2,195.25
1011.9,195.50
